Compound,Class,Chain.length,RI,Mod.position,Fly_020.x,Fly_005.x,Fly_016.x,Fly_017.x,Fly_018.x,Fly_002.x,Fly_004.x,Fly_006.x,Fly_001.x,Fly_019.x,Fly_001.y,Fly_002.y,Fly_004.y,Fly_005.y,Fly_006.y,Fly_016.y,Fly_017.y,Fly_018.y,Fly_019.y,Fly_020.y,Fly_009.x,Fly_010.x,Fly_008.x,Fly_007.x,Fly_011.x,Fly_013.x,Fly_014.x,Fly_012.x,Fly_015.x,Fly_003.x,Fly_003.y,Fly_007.y,Fly_008.y,Fly_009.y,Fly_010.y,Fly_011.y,Fly_012.y,Fly_013.y,Fly_014.y,Fly_015.y,Fly_026.x,Fly_032.x,Fly_025.x,Fly_021.x,Fly_023.x,Fly_031.x,Fly_035.x,Fly_036.x,Fly_024.x,Fly_034.x,Fly_021.y,Fly_023.y,Fly_024.y,Fly_025.y,Fly_026.y,Fly_031.y,Fly_032.y,Fly_034.y,Fly_035.y,Fly_036.y,Fly_027.x,Fly_029.x,Fly_039.x,Fly_037.x,Fly_028.x,Fly_040.x,Fly_030.x,Fly_022.x,Fly_033.x,Fly_038.x,Fly_022.y,Fly_027.y,Fly_028.y,Fly_029.y,Fly_030.y,Fly_033.y,Fly_037.y,Fly_038.y,Fly_039.y,Fly_040.y
C31:diene,Alkadiene,31,3052,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.646,43.653,43.653,43.646,43.653,43.646,43.646,NA,NA,NA,0.11069478305180594,0.14354745143783612,0,0.1089415279230721,0.13232155043203842,0.11770925116062476,0.11278335506150548,0,0.17795943706399592,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C31:diene,Alkadiene,31,3053,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.674,43.66,NA,43.66,43.66,43.653,NA,43.646,43.66,NA,0.1321709827004712,0.19279644879912375,0.14833434440781737,0.20943669633528678,0,0.22196096502330553,0.18238988149445404,0,0,0.1891833951218438
C31:diene,Alkadiene,31,3058,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.736,43.749,43.736,43.743,43.736,43.729,43.736,43.729,43.722,43.729,0.6319974953126871,0.8224784315137006,0.2906932356373324,0.6346222195909321,0.5073490924616582,0.4367691757035339,0.6490239674996087,0.891636592741029,1.0761706828390625,0.5307725267154758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C31:diene,Alkadiene,31,3059,"NA",43.736,43.736,43.736,43.729,43.729,43.729,43.736,43.729,43.729,43.729,0.11606846156616103,0.43219866056997175,1.1275457814989103,0.5540090333925539,0.8136849406285942,0.7651319765195705,0.9568615945088352,1.136536834130572,1.015487528953766,0.9414500716583787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.75,43.743,43.735,43.736,43.736,43.743,43.736,43.743,43.722,43.736,1.4619086154231469,0.7336298831293723,0.3759289378508378,0.35473631098048386,1.0335513118647837,0.6678024871707403,0.7408941727666113,1.3085025711718177,0.8565193529223423,1.1200782783185461
C31:ene,Alkene,31,3075,"NA",43.963,43.956,43.956,43.943,43.95,43.937,43.943,43.943,43.922,43.929,0.8025254713701966,2.354424324849236,5.18289473639223,3.7451291953631083,5.796578331425077,4.060127946191943,3.764636873505821,4.883878873616918,3.4322755928869504,3.5173353829387333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.956,43.984,43.943,43.95,43.957,43.943,43.956,43.929,43.922,43.936,1.3610474040694889,2.2370943492764037,0.9659820410588293,1.397372935188549,1.1764669423492362,1.2553721012688737,3.082210828598319,1.7803356262145489,2.5683924498600703,1.052034086333172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C31:ene,Alkene,31,3082,"NA",44.046,44.046,44.046,44.032,44.039,44.025,44.032,44.032,44.011,44.025,0.6128174065147781,1.8219734624466344,3.8904363235877946,2.5860133237027902,3.1950909854200322,3.448270219686964,2.627170676590926,3.579309097828797,2.757612557321245,2.7615018625816017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.046,44.08,44.039,44.046,44.046,44.025,44.046,44.025,44.018,44.025,1.5055004009398638,2.4220177101470153,0.7425559242399712,1.3873981068131718,1.375235654775089,1.3182246565296367,2.6970194500940234,1.6799458022921776,2.630740612802828,1.1381045930448928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C31:ene,Alkene,31,3083,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.025,44.046,44.053,44.025,44.025,44.025,44.018,44.018,44.011,44.019,1.3186186956533035,1.1766628650549287,1.8174567918931912,0.2347554702483334,2.861446746676873,2.222750440668071,1.534559665206769,1.2790546204718773,2.1967129294758987,1.1028503454834715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.081,44.046,44.039,44.053,44.046,44.06,44.053,44.046,44.025,44.046,2.232890117072406,2.0616711247694806,0.9290210453026332,0.8884560826255536,2.3363034420215083,1.2049059290483277,2.25473673926305,2.7335535883864446,1.0936433222870976,2.6606648785523968
C31,Alkane,31,3100,"NA",44.274,44.274,44.28,44.267,44.26,44.253,44.274,44.253,44.239,44.253,1.2782053376657245,2.6896787228313404,6.701094369924834,3.5541647702260315,4.0293184329320875,5.306002471707845,4.132611825464424,4.3620856148874845,5.626663492864938,3.4675755658776555,44.232,44.26,44.26,44.26,44.246,44.246,44.239,44.239,44.232,44.246,3.3267572045531844,3.2441401944811403,3.535336323380899,0.999787230312073,4.317626815672907,6.6961547240922625,2.8534704026881785,3.485582757498904,4.209234559362252,2.723034887420977,44.294,44.349,44.267,44.274,44.274,44.246,44.273,44.253,44.239,44.246,2.1313000304544025,2.9188570486537024,0.9421228893920032,1.3558158972951473,2.6114796699101843,1.2149507117397902,6.929668683426129,1.6958581558680554,2.8815656032177697,2.46971524312524,44.308,44.239,44.253,44.28,44.253,44.301,44.267,44.287,44.239,44.26,4.384454332644414,4.807715377884234,2.5586774316361782,2.0654459159274072,3.569421355572163,2.1766852555299616,4.144673527195639,2.4840175066286196,2.7116739223209745,4.062266728151553
13;15-MeC31,Methyl,31,3128,13;15-,44.605,44.605,44.605,44.604,44.605,44.604,44.605,44.612,44.604,44.605,0.022656378703701466,0.09924920103695123,0.23273645204956195,0.17919287825382957,0.2282356676201688,0.20767526381938947,0.13783518772064518,0.21389832985523635,0.22059683397091467,0.1442774813402401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.611,44.618,44.604,44.598,44.605,44.605,44.611,44.604,44.604,44.598,0.031923437919612704,0.07721216068440363,0.03896053704861048,0.04576661869030778,0.05151871924666837,0.026919169758891345,0.1503623864422975,0.04993558486465527,0.06518936590613883,0.03280216132375477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13;15-MeC31,Methyl,31,3129,13;15-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.618,NA,NA,44.611,NA,44.618,44.611,44.604,NA,44.604,0.059016418383428935,0.06925464977731859,0,0,0.08141844670225068,0,0.08436824345169285,0.15437019572996988,0,0.09160152057907536
13;15-MeC31,Methyl,31,3130,13;15-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.612,44.611,44.611,44.598,44.605,44.598,NA,NA,44.612,0.05180959987163876,0.05624063505285015,0.09397756599164855,0,0.19482782259836537,0.26759369648857667,0,0.07294112392883366,0.10991254642127803,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C32:ene,Alkene,32,3177,"NA",45.205,45.204,45.204,45.191,45.184,45.184,45.198,45.191,45.163,45.191,0,0.11155808585469985,0.22976042384771778,0.21100848770162325,0.19631342527138407,0.25674035140249024,0.22361563085637823,0.3040061129311576,0.1918373622732906,0.19180146824508756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.198,45.211,45.184,45.184,45.191,45.177,45.156,45.191,45.191,45.191,0.04261580678778264,0.07465158551994266,0.013199055498681013,0.04607139749802715,0.0327291810674811,0.02921842277817023,0.1769277494215692,0.0763995813352358,0.1427177578987685,0.023311746543341064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C32:ene,Alkene,32,3178,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.232,NA,45.204,45.218,NA,45.197,45.204,45.17,NA,45.191,2.0141151431860913,0,0,0,0.0758701551333775,0,0.047661240418495655,0.06920854798161474,0.030970919765877437,0.07745935153496146
C33:diene,Alkadiene,33,3256,"NA",46.135,46.122,46.128,46.128,46.128,46.122,46.122,46.122,46.115,46.115,0.03582805363563833,0.6073542585620564,1.7633815713455612,1.0594704851364225,1.3858305125318073,1.8013622619871346,1.9805210041838353,2.703565491326793,1.6168620004052776,1.9975633947864808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.135,46.128,46.128,46.128,46.122,46.121,46.128,46.121,46.122,46.121,0.33758677581407653,0.32642896469648786,0.15162529322538587,0.18824019683600987,0.37362521961831013,0.25301261362853317,0.41752117949713635,0.5205385605885342,0.2212447992812313,0.51841473002676
C33:ene,Alkene,33,3277,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.363,46.404,46.39,46.383,46.37,46.37,46.37,46.37,46.363,46.363,2.357513722940461,2.2126757754671464,3.324208554565576,0.18581025053222294,6.450024138023469,4.199842110439013,2.8295247075756373,2.4053306050732295,3.9565493281716475,2.0389348832724266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C33:ene,Alkene,33,3278,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.384,46.438,46.377,46.37,46.377,46.37,46.377,46.37,46.363,46.37,1.1562041799936678,1.6102264937448083,0.4636646429803934,1.1069982182262854,0.8454088857502687,1.0356605567241497,5.38592728467926,1.4501055231098121,2.0853162037677087,0.720828685964665,46.397,46.377,46.383,46.39,46.377,46.384,46.377,46.383,46.37,46.377,1.7750629136808276,1.2989028938710396,0.7299211893047871,0.7046099190361094,1.6688074686295655,1.0413271682759846,1.7263268177108135,1.9947517516991409,0.7075946052623617,2.0621089488980293
C33:ene,Alkene,33,3279,"NA",46.418,46.404,46.411,46.397,46.404,46.384,46.39,46.384,46.363,46.377,0.28509257390634535,3.1022948332697227,6.097033443243757,5.381360522465018,5.851382067979728,6.78454330465742,6.053275693458364,7.675686653206556,5.255546933021607,5.808522484313832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C33,Alkane,33,3300,"NA",46.646,46.639,46.646,46.646,46.646,46.639,46.639,46.639,46.632,46.632,0.016674958031649024,0.14607138232818812,0.851584717692124,0.31460275322216125,0.43904071074815,0.5461171429738969,0.40455376665218723,0.6926493078679636,0.49067084236993663,0.420753465500195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.639,46.666,46.639,46.639,46.639,46.639,46.632,46.639,46.632,46.632,0.08118214778515521,0.08453230632725024,0.024164947871850244,0.05100245881043402,0.0817196811626604,0.04915379941368449,0.6564273384823129,0.056992111948637146,0.12245101401611579,0.09404021108778529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
